player_id,player_name,from_team,to_team,type,description,war_historical,war_projected,war_blended,war
663855,Jordan Hicks,BOS,CWS,trade,"Boston Red Sox traded RHP David Sandlin, RHP Jordan Hicks, Player To Be Named Later, Player To Be Named Later and cash to Chicago White Sox for RHP Gage Ziehl and Player To Be Named Later.",0.6333333333333334,0.09509122326438857,0.364212278298861,0.364212278298861
689818,David Sandlin,BOS,CWS,trade,"Boston Red Sox traded RHP David Sandlin, RHP Jordan Hicks, Player To Be Named Later, Player To Be Named Later and cash to Chicago White Sox for RHP Gage Ziehl and Player To Be Named Later.",0.0,0.0,0.0,0.0
695721,Gage Ziehl,CWS,BOS,trade,"Boston Red Sox traded RHP David Sandlin, RHP Jordan Hicks, Player To Be Named Later, Player To Be Named Later and cash to Chicago White Sox for RHP Gage Ziehl and Player To Be Named Later.",0.0,0.0,0.0,0.0
682868,Bryan Ramos,CWS,BAL,trade,Chicago White Sox traded 3B Bryan Ramos to Baltimore Orioles for cash.,0.0,0.0,0.0,0.0
660162,Yoán Moncada,,LAA,Signed as Free Agent,Los Angeles Angels signed free agent 3B Yoán Moncada.,0.7333333333333333,0.10907424738730308,0.4212037903603182,0.4212037903603182
806191,Tai Peete,SEA,STL,trade,"St. Louis Cardinals traded 2B Brendan Donovan to Seattle Mariners for CF Colton Ledbetter, SHP Jurrangelo Cijntje, OF Tai Peete, Draft Pick and Draft Pick.",0.0,0.0,0.0,0.0
810938,Ben Williamson,SEA,TB,trade,"St. Louis Cardinals traded 2B Brendan Donovan to Seattle Mariners for CF Colton Ledbetter, SHP Jurrangelo Cijntje, OF Tai Peete, Draft Pick and Draft Pick.",0.0,0.0,0.0,0.0
807742,Colton Ledbetter,TB,STL,trade,"St. Louis Cardinals traded 2B Brendan Donovan to Seattle Mariners for CF Colton Ledbetter, SHP Jurrangelo Cijntje, OF Tai Peete, Draft Pick and Draft Pick.",0.0,0.0,0.0,0.0
680977,Brendan Donovan,STL,SEA,trade,"St. Louis Cardinals traded 2B Brendan Donovan to Seattle Mariners for CF Colton Ledbetter, SHP Jurrangelo Cijntje, OF Tai Peete, Draft Pick and Draft Pick.",2.533333333333333,0.8061654425976034,1.6697493879654683,1.6697493879654683
701388,Jurrangelo Cijntje,SEA,STL,trade,"St. Louis Cardinals traded 2B Brendan Donovan to Seattle Mariners for CF Colton Ledbetter, SHP Jurrangelo Cijntje, OF Tai Peete, Draft Pick and Draft Pick.",0.0,0.0,0.0,0.0
553993,Eugenio Suárez,,CIN,Signed as Free Agent,Cincinnati Reds signed free agent 3B Eugenio Suárez.,3.6999999999999997,1.3225276570967885,2.511263828548394,2.511263828548394
672279,Michael Siani,,LAD,Claimed Off Waivers,Los Angeles Dodgers claimed CF Michael Siani off waivers from New York Yankees.,0.30000000000000004,0.02742759795570699,0.16371379897785351,0.16371379897785351
670183,Garrett Acton,,MIA,Claimed Off Waivers,Miami Marlins claimed RHP Garrett Acton off waivers from Colorado Rockies.,0.0,0.0,0.0,0.0
663804,Jackson Kowar,,MIN,Claimed Off Waivers,Minnesota Twins claimed RHP Jackson Kowar off waivers from Seattle Mariners.,0.0,0.0,0.0,0.0
669720,Austin Hays,,CWS,Signed as Free Agent,Chicago White Sox signed free agent LF Austin Hays.,1.366666666666667,0.3103196513525715,0.8384931590096192,0.8384931590096192
681508,Mickey Gasper,,BOS,Claimed Off Waivers,Boston Red Sox claimed 2B Mickey Gasper off waivers from Washington Nationals.,0.0,0.0,0.0,0.0
692585,Yanquiel Fernández,,NYY,Claimed Off Waivers,New York Yankees claimed RF Yanquiel Fernández off waivers from Colorado Rockies.,0.0,0.0,0.0,0.0
674370,Osvaldo Bido,,NYY,Claimed Off Waivers,New York Yankees claimed RHP Osvaldo Bido off waivers from Los Angeles Angels.,0.6999999999999998,0.09156843483955467,0.39578421741977726,0.39578421741977726
808090,José Mejía,BAL,AZ,trade,"Arizona Diamondbacks traded SS Blaze Alexander to Baltimore Orioles for RHP Kade Strowd, RHP Wellington Aracena and 2B José Mejía.",0.0,0.0,0.0,0.0
669704,Kade Strowd,BAL,AZ,trade,"Arizona Diamondbacks traded SS Blaze Alexander to Baltimore Orioles for RHP Kade Strowd, RHP Wellington Aracena and 2B José Mejía.",0.0,0.0,0.0,0.0
800286,Wellington Aracena,BAL,AZ,trade,"Arizona Diamondbacks traded SS Blaze Alexander to Baltimore Orioles for RHP Kade Strowd, RHP Wellington Aracena and 2B José Mejía.",0.0,0.0,0.0,0.0
677942,Blaze Alexander,AZ,BAL,trade,"Arizona Diamondbacks traded SS Blaze Alexander to Baltimore Orioles for RHP Kade Strowd, RHP Wellington Aracena and 2B José Mejía.",0.45,0.0822066822066822,0.2661033411033411,0.2661033411033411
686610,Ken Waldichuk,,WSH,Claimed Off Waivers,Washington Nationals claimed LHP Ken Waldichuk off waivers from Tampa Bay Rays.,0.0,0.0,0.0,0.0
689520,Cody Laweryson,LAA,,Released,Los Angeles Angels released RHP Cody Laweryson.,0.0,0.0,0.0,0.0
608718,Brent Suter,,LAA,Signed as Free Agent,Los Angeles Angels signed free agent LHP Brent Suter.,0.5333333333333333,0.0621765017279016,0.29775491753061745,0.29775491753061745
691907,Tsung-Che Cheng,,BOS,Claimed Off Waivers,Boston Red Sox claimed SS Tsung-Che Cheng off waivers from Washington Nationals.,0.0,0.0,0.0,0.0
683748,Victor Mesa Jr.,MIA,TB,trade,Miami Marlins traded CF Victor Mesa Jr. to Tampa Bay Rays for IF Angel Brachi.,0.0,0.0,0.0,0.0
821791,Angel Brachi,TB,MIA,trade,Miami Marlins traded CF Victor Mesa Jr. to Tampa Bay Rays for IF Angel Brachi.,0.0,0.0,0.0,0.0
628451,Andy Ibáñez,,ATH,Claimed Off Waivers,Athletics claimed 3B Andy Ibáñez off waivers from Los Angeles Dodgers.,0.9,0.14133790737564325,0.5206689536878216,0.5206689536878216
666163,Ben Rortvedt,,LAD,Claimed Off Waivers,Los Angeles Dodgers claimed C Ben Rortvedt off waivers from Cincinnati Reds.,0.3,0.034088351719010576,0.1670441758595053,0.1670441758595053
682868,Bryan Ramos,,STL,Claimed Off Waivers,St. Louis Cardinals claimed 3B Bryan Ramos off waivers from Baltimore Orioles.,0.0,0.0,0.0,0.0
646242,Jhonathan Díaz,,SEA,Signed as Free Agent,Seattle Mariners signed free agent LHP Jhonathan Díaz.,0.0,0.0,0.0,0.0
675660,Shane Drohan,BOS,MIL,trade,"Boston Red Sox traded LHP Kyle Harrison, LHP Shane Drohan and 2B David Hamilton to Milwaukee Brewers for 3B Caleb Durbin, SS Andruw Monasterio, 2B Anthony Seigler and Future Considerations.",0.0,0.0,0.0,0.0
702332,Caleb Durbin,MIL,BOS,trade,"Boston Red Sox traded LHP Kyle Harrison, LHP Shane Drohan and 2B David Hamilton to Milwaukee Brewers for 3B Caleb Durbin, SS Andruw Monasterio, 2B Anthony Seigler and Future Considerations.",0.0,0.0,0.0,0.0
666152,David Hamilton,BOS,MIL,trade,"Boston Red Sox traded LHP Kyle Harrison, LHP Shane Drohan and 2B David Hamilton to Milwaukee Brewers for 3B Caleb Durbin, SS Andruw Monasterio, 2B Anthony Seigler and Future Considerations.",0.5,0.07379140555058192,0.286895702775291,0.286895702775291
678011,Anthony Seigler,MIL,BOS,trade,"Boston Red Sox traded LHP Kyle Harrison, LHP Shane Drohan and 2B David Hamilton to Milwaukee Brewers for 3B Caleb Durbin, SS Andruw Monasterio, 2B Anthony Seigler and Future Considerations.",0.0,0.0,0.0,0.0
655316,Andruw Monasterio,MIL,BOS,trade,"Boston Red Sox traded LHP Kyle Harrison, LHP Shane Drohan and 2B David Hamilton to Milwaukee Brewers for 3B Caleb Durbin, SS Andruw Monasterio, 2B Anthony Seigler and Future Considerations.",0.36666666666666664,0.049463467566915845,0.20806506711679124,0.20806506711679124
690986,Kyle Harrison,BOS,MIL,trade,"Boston Red Sox traded LHP Kyle Harrison, LHP Shane Drohan and 2B David Hamilton to Milwaukee Brewers for 3B Caleb Durbin, SS Andruw Monasterio, 2B Anthony Seigler and Future Considerations.",0.43333333333333335,0.06603139013452915,0.24968236173393124,0.24968236173393124
680474,Max Schuemann,ATH,NYY,trade,Athletics traded 3B Max Schuemann to New York Yankees for RHP Luis Burgos.,0.0,0.0,0.0,0.0
827469,Luis Burgos,NYY,ATH,trade,Athletics traded 3B Max Schuemann to New York Yankees for RHP Luis Burgos.,0.0,0.0,0.0,0.0
605130,Scott Barlow,,ATH,Signed as Free Agent,Athletics signed free agent RHP Scott Barlow.,0.3666666666666667,0.04007173450744302,0.20336920058705485,0.20336920058705485
607200,Erick Fedde,,CWS,Signed as Free Agent,Chicago White Sox signed free agent RHP Erick Fedde.,1.7,0.4260191575466638,1.0630095787733318,1.0630095787733318
650644,Aaron Civale,,ATH,Signed as Free Agent,Athletics signed free agent RHP Aaron Civale.,1.4666666666666668,0.31871865259560467,0.8926926596311358,0.8926926596311358
641680,Jonah Heim,,ATL,Signed as Free Agent,Atlanta Braves signed free agent C Jonah Heim.,1.1333333333333333,0.21320553780617676,0.673269435569755,0.673269435569755
664285,Framber Valdez,,DET,Signed as Free Agent,Detroit Tigers signed free agent LHP Framber Valdez.,4.033333333333334,1.2798367902074124,2.6565850617703735,2.6565850617703735
467793,Carlos Santana,,AZ,Signed as Free Agent,Arizona Diamondbacks signed free agent 1B Carlos Santana.,1.5666666666666667,0.4610960338999191,1.0138813502832928,1.0138813502832928
643396,Isiah Kiner-Falefa,,BOS,Signed as Free Agent,Boston Red Sox signed free agent SS Isiah Kiner-Falefa.,1.1333333333333333,0.3097670613635597,0.7215501973484465,0.7215501973484465
434378,Justin Verlander,,DET,Signed as Free Agent,Detroit Tigers signed free agent RHP Justin Verlander.,2.1,0.5015686702982814,1.3007843351491408,1.3007843351491408
607259,Nick Martinez,,TB,Signed as Free Agent,Tampa Bay Rays signed free agent RHP Nick Martinez.,2.3000000000000003,0.6233876653332718,1.461693832666636,1.461693832666636
608372,Tomoyuki Sugano,,COL,Signed as Free Agent,Colorado Rockies signed free agent RHP Tomoyuki Sugano.,0.5,0.5,0.5,0.5
650333,Luis Arraez,,SF,Signed as Free Agent,San Francisco Giants signed free agent IF Luis Arraez.,1.8,0.5645088285381376,1.1822544142690687,1.1822544142690687
701552,Andre Granillo,STL,WSH,trade,Washington Nationals traded RHP George Soriano to St. Louis Cardinals for RHP Andre Granillo.,0.0,0.0,0.0,0.0
666277,George Soriano,WSH,STL,trade,Washington Nationals traded RHP George Soriano to St. Louis Cardinals for RHP Andre Granillo.,0.06666666666666667,0.004315300567251686,0.035490983616959175,0.035490983616959175
663542,Bryan Hudson,CWS,NYM,trade,Chicago White Sox traded LHP Bryan Hudson to New York Mets for cash.,0.2333333333333333,0.01577311577311577,0.12455322455322454,0.12455322455322454
689172,Brett Wisely,TB,ATL,trade,Tampa Bay Rays traded 2B Brett Wisely to Atlanta Braves for cash.,0.13333333333333333,0.014785543755659828,0.07405943854449658,0.07405943854449658
664353,José Urquidy,,PIT,Signed as Free Agent,Pittsburgh Pirates signed free agent RHP José Urquidy.,0.1,0.004401382556258274,0.05220069127812914,0.05220069127812914
609280,Miguel Andujar,,SD,Signed as Free Agent,San Diego Padres signed free agent LF Miguel Andujar.,0.6,0.12278813287254736,0.3613940664362737,0.3613940664362737
571945,Miles Mikolas,,WSH,Signed as Free Agent,Washington Nationals signed free agent RHP Miles Mikolas.,1.7333333333333334,0.4542611788913802,1.0937972561123568,1.0937972561123568
623465,Evan Phillips,,LAD,Signed as Free Agent,Los Angeles Dodgers signed free agent RHP Evan Phillips.,0.7666666666666666,0.055714267490735596,0.4111904670787011,0.4111904670787011
500779,Jose Quintana,,COL,Signed as Free Agent,Colorado Rockies signed free agent LHP Jose Quintana.,1.1333333333333335,0.26393429739075763,0.6986338153620456,0.6986338153620456
502671,Paul Goldschmidt,,NYY,Signed as Free Agent,New York Yankees signed free agent 1B Paul Goldschmidt.,1.8,0.534912861544121,1.1674564307720605,1.1674564307720605
663978,Chris Paddack,,MIA,Signed as Free Agent,Miami Marlins signed free agent RHP Chris Paddack.,0.6333333333333334,0.13275757880954778,0.3830454560714406,0.3830454560714406
592206,Nick Castellanos,PHI,,Released,Philadelphia Phillies released RF Nick Castellanos.,0.30000000000000004,0.048914097784244194,0.17445704889212213,0.17445704889212213
669004,MJ Melendez,,NYM,Signed as Free Agent,New York Mets signed free agent LF MJ Melendez.,-0.13333333333333333,-0.04650031815289519,-0.08991682574311426,-0.08991682574311426
571771,Enrique Hernández,,LAD,Signed as Free Agent,Los Angeles Dodgers signed free agent 1B Enrique Hernández.,-0.20000000000000004,-0.027190739951711413,-0.11359536997585573,-0.11359536997585573
687765,Mitch Spence,ATH,KC,trade,Athletics traded RHP Mitch Spence to Kansas City Royals for RHP A.J. Causey.,0.65,0.12808694022859285,0.3890434701142964,0.3890434701142964
822067,A.J. Causey,KC,ATH,trade,Athletics traded RHP Mitch Spence to Kansas City Royals for RHP A.J. Causey.,0.0,0.0,0.0,0.0
607455,Anthony Banda,LAD,MIN,trade,Los Angeles Dodgers traded LHP Anthony Banda to Minnesota Twins for Future Considerations. International Bonus Pool Money.,0.2333333333333333,0.02455204511991215,0.12894268922662272,0.12894268922662272
592858,Rowan Wick,,SF,Signed as Free Agent,San Francisco Giants signed free agent RHP Rowan Wick.,0.0,0.0,0.0,0.0
656756,Jordan Montgomery,,TEX,Signed as Free Agent,Texas Rangers signed free agent LHP Jordan Montgomery.,2.4,0.5773402613667709,1.4886701306833854,1.4886701306833854
605135,Chris Bassitt,,BAL,Signed as Free Agent,Baltimore Orioles signed free agent RHP Chris Bassitt.,2.433333333333333,0.743871223592184,1.5886022784627585,1.5886022784627585
667463,John King,,MIA,Signed as Free Agent,Miami Marlins signed free agent LHP John King.,0.19999999999999998,0.019207871211840196,0.10960393560592009,0.10960393560592009
694388,Joey Loperfido,TOR,HOU,trade,Toronto Blue Jays traded LF Joey Loperfido to Houston Astros for RF Jesús Sánchez.,0.5,0.5,0.5,0.5
660821,Jesús Sánchez,HOU,TOR,trade,Toronto Blue Jays traded LF Joey Loperfido to Houston Astros for RF Jesús Sánchez.,1.3333333333333333,0.37505311527249374,0.8541932243029136,0.8541932243029136
596142,Gary Sánchez,,MIL,Signed as Free Agent,Milwaukee Brewers signed free agent C Gary Sánchez.,0.6333333333333334,0.07088929830817385,0.3521113158207536,0.3521113158207536
623149,Paul Sewald,,AZ,Signed as Free Agent,Arizona Diamondbacks signed free agent RHP Paul Sewald.,0.3666666666666667,0.0248442694997516,0.19575546808320915,0.19575546808320915
663804,Jackson Kowar,MIN,BAL,trade,Minnesota Twins traded RHP Jackson Kowar to Baltimore Orioles for cash.,0.0,0.0,0.0,0.0
686823,Will Brennan,,SF,Signed as Free Agent,San Francisco Giants signed free agent RF Will Brennan.,0.09999999999999999,0.016483006611761976,0.05824150330588099,0.05824150330588099
571946,Shelby Miller,,CHC,Signed as Free Agent,Chicago Cubs signed free agent RHP Shelby Miller.,0.3666666666666667,0.04022838863264395,0.20344752764965532,0.20344752764965532
592206,Nick Castellanos,,SD,Signed as Free Agent,San Diego Padres signed free agent RF Nick Castellanos.,0.30000000000000004,0.048914097784244194,0.17445704889212213,0.17445704889212213
680880,Grant Holman,,AZ,Claimed Off Waivers,Arizona Diamondbacks claimed RHP Grant Holman off waivers from Athletics.,0.0,0.0,0.0,0.0
666163,Ben Rortvedt,,NYM,Claimed Off Waivers,New York Mets claimed C Ben Rortvedt off waivers from Los Angeles Dodgers.,0.3,0.034088351719010576,0.1670441758595053,0.1670441758595053
542303,Marcell Ozuna,,PIT,Signed as Free Agent,Pittsburgh Pirates signed free agent DH Marcell Ozuna.,3.033333333333333,0.9807017543859651,2.007017543859649,2.007017543859649
608566,Germán Márquez,,SD,Signed as Free Agent,San Diego Padres signed free agent RHP Germán Márquez.,0.16666666666666666,0.02245301007899755,0.0945598383728321,0.0945598383728321
650859,Luis Rengifo,,MIL,Signed as Free Agent,Milwaukee Brewers signed free agent 3B Luis Rengifo.,1.0666666666666667,0.24734432234432233,0.6570054945054945,0.6570054945054945
681006,Josh Simpson,MIA,SEA,trade,Miami Marlins traded LHP Josh Simpson to Seattle Mariners for cash.,0.0,0.0,0.0,0.0
687849,Zak Kent,,STL,Claimed Off Waivers,St. Louis Cardinals claimed RHP Zak Kent off waivers from Texas Rangers.,0.0,0.0,0.0,0.0
