date,gamePk,status,homeTeam,awayTeam,homeScore,awayScore,venueName,homeStartingPitcherId,homeStartingPitcherName,awayStartingPitcherId,awayStartingPitcherName
2023-06-03,717885,Final,BOS,TB,2,4,Fenway Park,,Kutter Crawford,,Tyler Glasnow
2023-06-03,717915,Final,CWS,DET,2,1,Guaranteed Rate Field,,Dylan Cease,,Michael Lorenzen
2023-06-03,717907,Final,PIT,STL,4,3,PNC Park,,Luis Ortiz,,Jordan Montgomery
2023-06-03,717912,Final,TEX,SEA,16,6,Globe Life Field,,Andrew Heaney,,Bryan Woo
2023-06-03,717914,Final,WSH,PHI,2,4,Nationals Park,,MacKenzie Gore,,Matt Strahm
2023-06-03,717908,Final,HOU,LAA,9,6,Minute Maid Park,,Cristian Javier,,Patrick Sandoval
2023-06-03,717909,Final,KC,COL,4,6,Kauffman Stadium,,Daniel Lynch IV,,Austin Gomber
2023-06-03,717910,Final,NYM,TOR,1,2,Citi Field,,Tylor Megill,,José Berríos
2023-06-03,717911,Final,MIA,ATH,12,1,loanDepot park,,Eury Pérez,,Luis Medina
2023-06-03,717906,Final,CIN,MIL,8,10,Great American Ball Park,,Graham Ashcraft,,Colin Rea
2023-06-03,717913,Final,MIN,CLE,2,4,Target Field,,Sonny Gray,,Logan Allen
2023-06-03,717905,Final,LAD,NYY,3,6,Dodger Stadium,,Michael Grove,,Gerrit Cole
2023-06-03,717916,Final,SF,BAL,4,0,Oracle Park,,Alex Cobb,,Kyle Bradish
2023-06-03,717903,Final,SD,CHC,6,0,Petco Park,,Yu Darvish,,Drew Smyly
2023-06-03,717901,Final,AZ,ATL,2,5,Chase Field,,Ryne Nelson,,Spencer Strider
2023-06-04,717898,Final,PIT,STL,2,1,PNC Park,,Rich Hill,,Miles Mikolas
2023-06-04,717904,Final,BOS,TB,2,6,Fenway Park,,Tanner Houck,,Taj Bradley
2023-06-04,717902,Final,WSH,PHI,3,11,Nationals Park,,Trevor Williams,,Ranger Suárez
2023-06-04,717900,Final,NYM,TOR,4,6,Citi Field,,Kodai Senga,,Yusei Kikuchi
2023-06-04,717896,Final,MIA,ATH,7,5,loanDepot park,,Sandy Alcantara,,Paul Blackburn
2023-06-04,717897,Final,CIN,MIL,1,5,Great American Ball Park,,Ben Lively,,Adrian Houser
2023-06-04,717899,Final,HOU,LAA,1,2,Minute Maid Park,,J.P. France,,Griffin Canning
2023-06-04,717893,Final,KC,COL,2,0,Kauffman Stadium,,Brady Singer,,Kyle Freeland
2023-06-04,717895,Final,MIN,CLE,1,2,Target Field,,Joe Ryan,,Triston McKenzie
2023-06-04,717891,Final,CWS,DET,6,2,Guaranteed Rate Field,,Michael Kopech,,Matthew Boyd
2023-06-04,717894,Final,TEX,SEA,12,3,Globe Life Field,,Nathan Eovaldi,,Bryce Miller
2023-06-04,717890,Final,SF,BAL,3,8,Oracle Park,,Anthony DeSclafani,,Tyler Wells
2023-06-04,717892,Final,AZ,ATL,5,8,Chase Field,,Zac Gallen,,Michael Soroka
2023-06-04,717889,Final,SD,CHC,1,7,Petco Park,,Ryan Weathers,,Marcus Stroman
2023-06-04,717888,Final,LAD,NYY,1,4,Dodger Stadium,,Bobby Miller,,Domingo Germán
2023-06-05,717928,Final,BOS,TB,1,4,Fenway Park,,Brayan Bello,,Shane McClanahan
2023-06-05,717886,Final,PHI,DET,8,3,Citizens Bank Park,,Aaron Nola,,Joey Wentz
2023-06-05,717887,Final,MIA,KC,9,6,loanDepot park,,Braxton Garrett,,Carlos Hernández
2023-06-05,717884,Final,PIT,ATH,5,4,PNC Park,,Johan Oviedo,,JP Sears
2023-06-05,717878,Final,TOR,HOU,4,11,Rogers Centre,,Alek Manoah,,Brandon Bielak
2023-06-05,717883,Final,CIN,MIL,2,0,Great American Ball Park,,Andrew Abbott,,Julio Teheran
2023-06-05,717879,Final,TEX,STL,4,3,Globe Life Field,,Martín Pérez,,Adam Wainwright
2023-06-05,717880,Final,SD,CHC,5,0,Petco Park,,Blake Snell,,Kyle Hendricks
2023-06-06,717882,Final,TB,MIN,7,0,Tropicana Field,,Zach Eflin,,Louis Varland
2023-06-06,717875,Final,PHI,DET,1,0,Citizens Bank Park,,Taijuan Walker,,Tyler Alexander
2023-06-06,717876,Final,MIA,KC,6,1,loanDepot park,,Jesús Luzardo,,Zack Greinke
2023-06-06,717881,Final,WSH,AZ,5,10,Nationals Park,,Jake Irvin,,Tommy Henry
2023-06-06,717874,Final,PIT,ATH,2,11,PNC Park,,Mitch Keller,,James Kaprielian
2023-06-06,717877,Final,NYY,CWS,2,3,Yankee Stadium,,Clarke Schmidt,,Lucas Giolito
2023-06-06,717871,Final,TOR,HOU,5,1,Rogers Centre,,Kevin Gausman,,Hunter Brown
2023-06-06,717873,Final,CLE,BOS,4,5,Progressive Field,,Shane Bieber,,James Paxton
2023-06-06,717870,Final,CIN,LAD,9,8,Great American Ball Park,,Luke Weaver,,Tony Gonsolin
2023-06-06,717872,Final,ATL,NYM,6,4,Truist Park,,Bryce Elder,,Carlos Carrasco
2023-06-06,717867,Final,MIL,BAL,4,3,American Family Field,,Freddy Peralta,,Kyle Gibson
2023-06-06,717868,Final,TEX,STL,6,4,Globe Life Field,,Dane Dunning,,Matthew Liberatore
2023-06-06,717869,Final,COL,SF,4,10,Coors Field,,Dinelson Lamet,,John Brebbia
2023-06-06,717861,Final,LAA,CHC,7,4,Angel Stadium,,Tyler Anderson,,Hayden Wesneski
2023-06-06,717864,Final,SD,SEA,1,4,Petco Park,,Joe Musgrove,,Logan Gilbert
2023-06-07,717865,Final,PIT,ATH,5,9,PNC Park,,Roansy Contreras,,Hogan Harris
2023-06-07,717863,Final,SD,SEA,10,3,Petco Park,,Michael Wacha,,George Kirby
2023-06-07,717860,Final,MIA,KC,6,1,loanDepot park,,Edward Cabrera,,Jordan Lyles
2023-06-07,717859,Final,TB,MIN,2,1,Tropicana Field,,Shawn Armstrong,,Pablo López
2023-06-07,717866,Final,WSH,AZ,2,6,Nationals Park,,Patrick Corbin,,Zach Davies
2023-06-07,717856,Final,TOR,HOU,3,2,Rogers Centre,,Chris Bassitt,,Ronel Blanco
2023-06-07,717858,Final,CLE,BOS,5,2,Progressive Field,,Tanner Bibee,,Kutter Crawford
2023-06-07,717853,Final,CIN,LAD,8,6,Great American Ball Park,,Brandon Williamson,,Noah Syndergaard
2023-06-07,717850,Final,ATL,NYM,7,5,Truist Park,,Charlie Morton,,Max Scherzer
2023-06-07,717851,Final,MIL,BAL,10,2,American Family Field,,Corbin Burnes,,Dean Kremer
2023-06-07,717854,Final,TEX,STL,0,1,Globe Life Field,,Jon Gray,,Jack Flaherty
2023-06-07,717852,Final,COL,SF,4,5,Coors Field,,Connor Seabold,,Logan Webb
2023-06-07,717855,Final,LAA,CHC,6,2,Angel Stadium,,Jaime Barria,,Jameson Taillon
2023-06-08,717844,Final,CIN,LAD,0,6,Great American Ball Park,,Graham Ashcraft,,Clayton Kershaw
2023-06-08,717845,Final,TB,MIN,4,2,Tropicana Field,,Yonny Chirinos,,Bailey Ober
2023-06-08,717849,Final,MIL,BAL,3,6,American Family Field,,Colin Rea,,Kyle Bradish
2023-06-08,717846,Final,COL,SF,4,6,Coors Field,,Chase Anderson,,Alex Cobb
2023-06-08,717848,Final,NYY,CWS,5,6,Yankee Stadium,,Luis Severino,,Lance Lynn
2023-06-08,717857,Final,NYY,CWS,3,0,Yankee Stadium,,Randy Vásquez,,Mike Clevinger
2023-06-08,717862,Final,PHI,DET,3,2,Citizens Bank Park,,Zack Wheeler,,Tyler Holton
2023-06-08,717843,Final,TOR,HOU,3,2,Rogers Centre,,José Berríos,,Framber Valdez
2023-06-08,717842,Final,CLE,BOS,10,3,Progressive Field,,Aaron Civale,,Matt Dermody
2023-06-08,717840,Final,ATL,NYM,13,10,Truist Park,,Spencer Strider,,Justin Verlander
2023-06-08,717838,Final,LAA,CHC,3,1,Angel Stadium,,Reid Detmers,,Drew Smyly
2023-06-09,717834,Final,DET,AZ,6,11,Comerica Park,,Michael Lorenzen,,Merrill Kelly
2023-06-09,717827,Final,TB,TEX,8,3,Tropicana Field,,Tyler Glasnow,,Andrew Heaney
2023-06-09,717839,Final,BAL,KC,3,2,Oriole Park at Camden Yards,,Tyler Wells,,Daniel Lynch IV
2023-06-09,717836,Final,PIT,NYM,14,7,PNC Park,,Rich Hill,,Tylor Megill
2023-06-09,717837,Final,PHI,LAD,5,4,Citizens Bank Park,,Ranger Suárez,,Michael Grove
2023-06-09,717841,Final,NYY,BOS,2,3,Yankee Stadium,,Gerrit Cole,,Garrett Whitlock
2023-06-09,717835,Final,TOR,MIN,2,3,Rogers Centre,,Yusei Kikuchi,,Sonny Gray
2023-06-09,717833,Final,CLE,HOU,10,9,Progressive Field,,Logan Allen,,Cristian Javier
2023-06-09,717829,Final,ATL,WSH,3,2,Truist Park,,AJ Smith-Shawver,,Josiah Gray
2023-06-09,717828,Final,CWS,MIA,2,1,Guaranteed Rate Field,,Dylan Cease,,Eury Pérez
2023-06-09,717831,Final,MIL,ATH,2,5,American Family Field,,Adrian Houser,,Sam Moll
2023-06-09,717832,Final,STL,CIN,7,4,Busch Stadium,,Jordan Montgomery,,Ben Lively
2023-06-09,717830,Final,COL,SD,6,9,Coors Field,,Austin Gomber,,Yu Darvish
2023-06-09,717824,Final,LAA,SEA,5,4,Angel Stadium,,Shohei Ohtani,,Luis Castillo
2023-06-09,717823,Final,SF,CHC,2,3,Oracle Park,,Anthony DeSclafani,,Marcus Stroman
2023-06-10,717821,Final,DET,AZ,0,5,Comerica Park,,Matthew Boyd,,Ryne Nelson
2023-06-10,717820,Final,CWS,MIA,1,5,Guaranteed Rate Field,,Michael Kopech,,Sandy Alcantara
2023-06-10,717817,Final,STL,CIN,4,8,Busch Stadium,,Miles Mikolas,,Andrew Abbott
2023-06-10,717822,Final,TOR,MIN,4,9,Rogers Centre,,Trevor Richards,,Joe Ryan
2023-06-10,717819,Final,COL,SD,2,3,Coors Field,,Kyle Freeland,,Ryan Weathers
2023-06-10,717818,Final,BAL,KC,6,1,Oriole Park at Camden Yards,,Cole Irvin,,Brady Singer
2023-06-10,717812,Final,PIT,NYM,1,5,PNC Park,,Johan Oviedo,,Kodai Senga
2023-06-10,717811,Final,PHI,LAD,0,9,Citizens Bank Park,,Aaron Nola,,Bobby Miller
2023-06-10,717813,Final,TB,TEX,4,8,Tropicana Field,,Taj Bradley,,Nathan Eovaldi
2023-06-10,717816,Final,ATL,WSH,6,4,Truist Park,,Jared Shuster,,MacKenzie Gore
2023-06-10,717814,Final,MIL,ATH,1,2,American Family Field,,Julio Teheran,,Paul Blackburn
2023-06-10,717815,Final,CLE,HOU,4,6,Progressive Field,,Triston McKenzie,,J.P. France
2023-06-10,717826,Final,SF,CHC,0,4,Oracle Park,,John Brebbia,,Kyle Hendricks
2023-06-10,717825,Final,NYY,BOS,3,1,Yankee Stadium,,Domingo Germán,,Tanner Houck
2023-06-10,717809,Final,LAA,SEA,2,6,Angel Stadium,,Patrick Sandoval,,Bryan Woo
2023-06-11,717804,Final,DET,AZ,5,7,Comerica Park,,Will Vest,,Zac Gallen
2023-06-11,717802,Final,CLE,HOU,5,0,Progressive Field,,Shane Bieber,,Brandon Bielak
2023-06-11,717808,Final,BAL,KC,11,3,Oriole Park at Camden Yards,,Kyle Gibson,,Carlos Hernández
2023-06-11,717803,Final,PIT,NYM,2,1,PNC Park,,Mitch Keller,,Carlos Carrasco
2023-06-11,717806,Final,PHI,LAD,7,3,Citizens Bank Park,,Taijuan Walker,,Caleb Ferguson
2023-06-11,717807,Final,ATL,WSH,2,6,Truist Park,,Bryce Elder,,Trevor Williams
2023-06-11,717805,Final,TOR,MIN,7,6,Rogers Centre,,Kevin Gausman,,Louis Varland
2023-06-11,717801,Final,TB,TEX,7,3,Tropicana Field,,Shane McClanahan,,Martín Pérez
2023-06-11,717795,Final,CWS,MIA,5,6,Guaranteed Rate Field,,Lucas Giolito,,Braxton Garrett
2023-06-11,717800,Final,MIL,ATH,6,8,American Family Field,,Freddy Peralta,,JP Sears
2023-06-11,717797,Final,STL,CIN,3,4,Busch Stadium,,Adam Wainwright,,Hunter Greene
2023-06-11,717798,Final,COL,SD,5,4,Coors Field,,Dinelson Lamet,,Blake Snell
2023-06-11,717796,Final,SF,CHC,13,3,Oracle Park,,John Brebbia,,Hayden Wesneski
2023-06-11,717799,Final,LAA,SEA,9,4,Angel Stadium,,Griffin Canning,,Logan Gilbert
2023-06-11,717810,Final,NYY,BOS,2,3,Yankee Stadium,,Clarke Schmidt,,Brayan Bello
2023-06-12,717790,Final,DET,ATL,6,5,Comerica Park,,Mason Englert,,Charlie Morton
2023-06-12,717794,Final,BOS,COL,3,4,Fenway Park,,James Paxton,,Connor Seabold
2023-06-12,717791,Final,STL,SF,3,4,Busch Stadium,,Matthew Liberatore,,Logan Webb
2023-06-12,717792,Final,TEX,LAA,6,9,Globe Life Field,,Dane Dunning,,Tyler Anderson
2023-06-12,717793,Final,KC,CIN,4,5,Kauffman Stadium,,Zack Greinke,,Luke Weaver
2023-06-12,717789,Final,ATH,TB,4,3,Oakland Coliseum,,James Kaprielian,,Zach Eflin
2023-06-12,717785,Final,AZ,PHI,9,8,Chase Field,,Tommy Henry,,Matt Strahm
2023-06-12,717786,Final,SEA,MIA,8,1,T-Mobile Park,,Bryce Miller,,Jesús Luzardo
2023-06-13,717787,Final,BAL,TOR,11,6,Oriole Park at Camden Yards,,Dean Kremer,,Chris Bassitt
2023-06-13,717788,Final,BOS,COL,6,7,Fenway Park,,Kutter Crawford,,Chase Anderson
2023-06-13,717779,Final,NYM,NYY,6,7,Citi Field,,Max Scherzer,,Luis Severino
2023-06-13,717783,Final,MIN,MIL,7,5,Target Field,,Pablo López,,Corbin Burnes
2023-06-13,717781,Final,STL,SF,3,11,Busch Stadium,,Jack Flaherty,,Alex Cobb
2023-06-13,717782,Final,CHC,PIT,11,3,Wrigley Field,,Jameson Taillon,,Luis Ortiz
2023-06-13,717780,Final,TEX,LAA,3,7,Globe Life Field,,Cody Bradford,,Jaime Barria
2023-06-13,717777,Final,KC,CIN,4,5,Kauffman Stadium,,Jordan Lyles,,Brandon Williamson
2023-06-13,717778,Final,HOU,WSH,6,1,Minute Maid Park,,Hunter Brown,,Patrick Corbin
2023-06-13,717772,Final,SD,CLE,6,3,Petco Park,,Joe Musgrove,,Tanner Bibee
2023-06-13,717774,Final,ATH,TB,2,1,Oakland Coliseum,,Shintaro Fujinami,,Jalen Beeks
2023-06-13,717775,Final,AZ,PHI,3,15,Chase Field,,Zach Davies,,Zack Wheeler
2023-06-13,717773,Final,SEA,MIA,9,3,T-Mobile Park,,George Kirby,,Edward Cabrera
2023-06-13,717776,Final,LAD,CWS,5,1,Dodger Stadium,,Tony Gonsolin,,Lance Lynn
2023-06-14,717770,Final,DET,ATL,7,10,Comerica Park,,Reese Olson,,Spencer Strider
2023-06-14,717784,Final,DET,ATL,5,6,Comerica Park,,Michael Lorenzen,,Dylan Dodd
2023-06-14,717771,Final,MIN,MIL,4,2,Target Field,,Bailey Ober,,Colin Rea
2023-06-14,717767,Final,STL,SF,5,8,Busch Stadium,,Jordan Montgomery,,Anthony DeSclafani
2023-06-14,717769,Final,BAL,TOR,1,3,Oriole Park at Camden Yards,,Kyle Bradish,,José Berríos
2023-06-14,717768,Final,BOS,COL,6,3,Fenway Park,,Garrett Whitlock,,Austin Gomber
2023-06-14,717766,Final,NYM,NYY,4,3,Citi Field,,Justin Verlander,,Gerrit Cole
2023-06-14,717763,Final,CHC,PIT,10,6,Wrigley Field,,Drew Smyly,,Osvaldo Bido
2023-06-14,717765,Final,TEX,LAA,6,3,Globe Life Field,,Andrew Heaney,,Reid Detmers
2023-06-14,717764,Final,KC,CIN,4,7,Kauffman Stadium,,Daniel Lynch IV,,Ben Lively
2023-06-14,717762,Final,HOU,WSH,5,4,Minute Maid Park,,Framber Valdez,,Josiah Gray
2023-06-14,717758,Final,SD,CLE,5,0,Petco Park,,Michael Wacha,,Aaron Civale
2023-06-14,717761,Final,ATH,TB,3,6,Oakland Coliseum,,Luis Medina,,Tyler Glasnow
2023-06-14,717757,Final,AZ,PHI,3,4,Chase Field,,Merrill Kelly,,Ranger Suárez
2023-06-14,717759,Final,SEA,MIA,1,4,T-Mobile Park,,Luis Castillo,,Eury Pérez
2023-06-14,717760,Final,LAD,CWS,4,8,Dodger Stadium,,Clayton Kershaw,,Mike Clevinger
2023-06-15,717753,Final,BAL,TOR,4,2,Oriole Park at Camden Yards,,Tyler Wells,,Yusei Kikuchi
2023-06-15,717756,Final,ATH,TB,3,4,Oakland Coliseum,,Paul Blackburn,,Taj Bradley
2023-06-15,717755,Final,AZ,PHI,4,5,Chase Field,,Ryne Nelson,,Aaron Nola
2023-06-15,717752,Final,MIN,DET,4,8,Target Field,,Sonny Gray,,Matthew Boyd
2023-06-15,717754,Final,ATL,COL,8,3,Truist Park,,AJ Smith-Shawver,,Kyle Freeland
2023-06-15,717747,Final,CHC,PIT,7,2,Wrigley Field,,Marcus Stroman,,Johan Oviedo
2023-06-15,717751,Final,TEX,LAA,3,5,Globe Life Field,,Nathan Eovaldi,,Shohei Ohtani
2023-06-15,717746,Final,HOU,WSH,1,4,Minute Maid Park,,Cristian Javier,,MacKenzie Gore
2023-06-15,717750,Final,SD,CLE,6,8,Petco Park,,Ryan Weathers,,Logan Allen
2023-06-15,717748,Final,LAD,CWS,5,4,Dodger Stadium,,Michael Grove,,Dylan Cease
2023-06-16,717744,Final,CHC,BAL,10,3,Wrigley Field,,Kyle Hendricks,,Cole Irvin
2023-06-16,717749,Final,WSH,MIA,5,6,Nationals Park,,Trevor Williams,,Sandy Alcantara
2023-06-16,717743,Final,NYM,STL,6,1,Citi Field,,Tylor Megill,,Miles Mikolas
2023-06-16,717742,Final,BOS,NYY,15,5,Fenway Park,,Tanner Houck,,Domingo Germán
2023-06-16,717745,Final,ATL,COL,8,1,Truist Park,,Jared Shuster,,Dinelson Lamet
2023-06-16,717741,Final,TEX,TOR,1,2,Globe Life Field,,Martín Pérez,,Kevin Gausman
2023-06-16,717737,Final,HOU,CIN,1,2,Minute Maid Park,,J.P. France,,Andrew Abbott
2023-06-16,717736,Final,KC,LAA,0,3,Kauffman Stadium,,Brady Singer,,Patrick Sandoval
2023-06-16,717738,Final,MIN,DET,1,7,Target Field,,Joe Ryan,,Will Vest
2023-06-16,717740,Final,MIL,PIT,5,4,American Family Field,,Julio Teheran,,Rich Hill
2023-06-16,717739,Final,AZ,CLE,5,1,Chase Field,,Zac Gallen,,Touki Toussaint
2023-06-16,717732,Final,SD,TB,2,6,Petco Park,,Yu Darvish,,Shane McClanahan
2023-06-16,717735,Final,ATH,PHI,1,6,Oakland Coliseum,,JP Sears,,Taijuan Walker
2023-06-16,717731,Final,LAD,SF,5,7,Dodger Stadium,,Emmet Sheehan,,John Brebbia
2023-06-16,717733,Final,SEA,CWS,3,2,T-Mobile Park,,Bryan Woo,,Michael Kopech
2023-06-17,717728,Final,MIN,DET,2,0,Target Field,,José De León,,Joey Wentz
2023-06-17,717729,Final,CHC,BAL,3,2,Wrigley Field,,Justin Steele,,Kyle Gibson
2023-06-17,717723,Final,TEX,TOR,4,2,Globe Life Field,,Dane Dunning,,Trevor Richards
2023-06-17,717734,Final,WSH,MIA,2,5,Nationals Park,,Jake Irvin,,Braxton Garrett
2023-06-17,717725,Final,ATH,PHI,2,3,Oakland Coliseum,,James Kaprielian,,Cristopher Sánchez
2023-06-17,717727,Final,HOU,CIN,3,10,Minute Maid Park,,Brandon Bielak,,Hunter Greene
2023-06-17,717726,Final,KC,LAA,10,9,Kauffman Stadium,,Mike Mayers,,Griffin Canning
2023-06-17,717718,Final,NYM,STL,3,5,Citi Field,,Kodai Senga,,Adam Wainwright
2023-06-17,717724,Final,ATL,COL,10,2,Truist Park,,Bryce Elder,,Connor Seabold
2023-06-17,717722,Final,SEA,CWS,3,4,T-Mobile Park,,Logan Gilbert,,Lucas Giolito
2023-06-17,717720,Final,MIL,PIT,5,0,American Family Field,,Wade Miley,,Mitch Keller
2023-06-17,717717,Final,SD,TB,2,0,Petco Park,,Blake Snell,,Zach Eflin
2023-06-17,717721,Final,LAD,SF,0,15,Dodger Stadium,,Bobby Miller,,Alex Wood
2023-06-17,717719,Final,AZ,CLE,6,3,Chase Field,,Tommy Henry,,Shane Bieber
2023-06-18,717708,Final,CHC,BAL,3,6,Wrigley Field,,Jameson Taillon,,Dean Kremer
2023-06-18,717716,Final,ATL,COL,14,6,Truist Park,,Charlie Morton,,Chase Anderson
2023-06-18,717714,Final,WSH,MIA,2,4,Nationals Park,,Patrick Corbin,,Jesús Luzardo
2023-06-18,717730,Final,BOS,NYY,6,2,Fenway Park,,Kaleb Ort,,Clarke Schmidt
2023-06-18,717715,Final,BOS,NYY,4,1,Fenway Park,,Brayan Bello,,Luis Severino
2023-06-18,717713,Final,NYM,STL,7,8,Citi Field,,Carlos Carrasco,,Matthew Liberatore
2023-06-18,717707,Final,HOU,CIN,7,9,Minute Maid Park,,Ronel Blanco,,Luke Weaver
2023-06-18,717712,Final,KC,LAA,2,5,Kauffman Stadium,,Zack Greinke,,Tyler Anderson
2023-06-18,717711,Final,MIN,DET,4,6,Target Field,,Louis Varland,,Will Vest
2023-06-18,717710,Final,MIL,PIT,5,2,American Family Field,,Freddy Peralta,,Luis Ortiz
2023-06-18,717709,Final,TEX,TOR,11,7,Globe Life Field,,Jon Gray,,Chris Bassitt
2023-06-18,717705,Final,ATH,PHI,2,3,Oakland Coliseum,,Hogan Harris,,Zack Wheeler
2023-06-18,717706,Final,AZ,CLE,3,12,Chase Field,,Zach Davies,,Tanner Bibee
2023-06-18,717702,Final,LAD,SF,3,7,Dodger Stadium,,Tony Gonsolin,,Logan Webb
2023-06-18,717703,Final,SD,TB,5,4,Petco Park,,Joe Musgrove,,Yonny Chirinos
2023-06-18,717704,Final,SEA,CWS,5,1,T-Mobile Park,,Bryce Miller,,Lance Lynn
2023-06-19,717699,Final,WSH,STL,6,8,Nationals Park,,Josiah Gray,,Jack Flaherty
2023-06-19,717692,Final,DET,KC,6,4,Comerica Park,,Reese Olson,,Jordan Lyles
2023-06-19,717700,Final,MIA,TOR,11,0,loanDepot park,,Bryan Hoeing,,José Berríos
2023-06-19,717698,Final,PIT,CHC,0,8,PNC Park,,Osvaldo Bido,,Drew Smyly
2023-06-19,717701,Final,CIN,COL,5,4,Great American Ball Park,,Brandon Williamson,,Austin Gomber
2023-06-19,717693,Final,MIN,BOS,3,9,Target Field,,Pablo López,,James Paxton
2023-06-19,717694,Final,HOU,NYM,1,11,Minute Maid Park,,Hunter Brown,,Max Scherzer
2023-06-19,717695,Final,CWS,TEX,2,5,Guaranteed Rate Field,,Tanner Banks,,Andrew Heaney
2023-06-19,717696,Final,MIL,AZ,1,9,American Family Field,,Corbin Burnes,,Merrill Kelly
2023-06-19,717697,Final,SF,SD,7,4,Oracle Park,,Ryan Walker,,Michael Wacha
2023-06-20,717681,Final,DET,KC,0,1,Comerica Park,,Michael Lorenzen,,Daniel Lynch IV
2023-06-20,717687,Final,TB,BAL,6,8,Tropicana Field,,Tyler Glasnow,,Kyle Bradish
2023-06-20,717689,Final,PHI,ATL,2,4,Citizens Bank Park,,Ranger Suárez,,Spencer Strider
2023-06-20,717690,Final,MIA,TOR,0,2,loanDepot park,,Eury Pérez,,Yusei Kikuchi
2023-06-20,717686,Final,PIT,CHC,0,4,PNC Park,,Johan Oviedo,,Marcus Stroman
2023-06-20,717691,Final,WSH,STL,3,9,Nationals Park,,MacKenzie Gore,,Jordan Montgomery
2023-06-20,717684,Final,NYY,SEA,3,1,Yankee Stadium,,Gerrit Cole,,George Kirby
2023-06-20,717685,Final,CIN,COL,8,6,Great American Ball Park,,Ben Lively,,Noah Davis
2023-06-20,717679,Final,CLE,ATH,3,2,Progressive Field,,Aaron Civale,,Ken Waldichuk
2023-06-20,717683,Final,MIN,BOS,4,10,Target Field,,Bailey Ober,,Kutter Crawford
2023-06-20,717682,Final,HOU,NYM,4,2,Minute Maid Park,,Framber Valdez,,Justin Verlander
2023-06-20,717675,Final,CWS,TEX,7,6,Guaranteed Rate Field,,Dylan Cease,,Nathan Eovaldi
2023-06-20,717680,Final,MIL,AZ,7,5,American Family Field,,Colin Rea,,Ryne Nelson
2023-06-20,717688,Final,SF,SD,4,3,Oracle Park,,Anthony DeSclafani,,Seth Lugo
2023-06-20,717678,Final,LAA,LAD,0,2,Angel Stadium,,Reid Detmers,,Clayton Kershaw
2023-06-21,717677,Final,TB,BAL,7,2,Tropicana Field,,Taj Bradley,,Tyler Wells
2023-06-21,717676,Final,MIA,TOR,3,6,loanDepot park,,Sandy Alcantara,,Kevin Gausman
2023-06-21,717669,Final,CIN,COL,5,3,Great American Ball Park,,Andrew Abbott,,Jake Bird
2023-06-21,717671,Final,PIT,CHC,3,8,PNC Park,,Rich Hill,,Kyle Hendricks
2023-06-21,717668,Final,DET,KC,9,4,Comerica Park,,Matthew Boyd,,Brady Singer
2023-06-21,717670,Final,HOU,NYM,10,8,Minute Maid Park,,Cristian Javier,,Tylor Megill
2023-06-21,717672,Final,MIL,AZ,1,5,American Family Field,,Julio Teheran,,Zac Gallen
2023-06-21,717673,Final,WSH,STL,3,0,Nationals Park,,Trevor Williams,,Miles Mikolas
2023-06-21,717666,Final,NYY,SEA,4,2,Yankee Stadium,,Jhony Brito,,Luis Castillo
2023-06-21,717663,Final,CLE,ATH,7,6,Progressive Field,,Gavin Williams,,Paul Blackburn
2023-06-21,717665,Final,MIN,BOS,5,4,Target Field,,Sonny Gray,,Garrett Whitlock
2023-06-21,717667,Final,CWS,TEX,3,6,Guaranteed Rate Field,,Michael Kopech,,Martín Pérez
2023-06-21,717662,Final,LAA,LAD,0,2,Angel Stadium,,Shohei Ohtani,,Brusdar Graterol
2023-06-21,717674,Final,SF,SD,4,2,Oracle Park,,Ryan Walker,,Yu Darvish
2023-06-22,717847,Final,WSH,AZ,3,5,Nationals Park,,Jake Irvin,,Tommy Henry
2023-06-22,717657,Final,PHI,ATL,1,5,Citizens Bank Park,,Aaron Nola,,Bryce Elder
2023-06-22,717660,Final,CLE,ATH,6,1,Progressive Field,,Logan Allen,,JP Sears
2023-06-22,717658,Final,MIN,BOS,6,0,Target Field,,Joe Ryan,,Justin Garza
2023-06-22,717661,Final,SF,SD,0,10,Oracle Park,,Alex Wood,,Blake Snell
2023-06-22,717659,Final,TB,KC,5,6,Tropicana Field,,Shane McClanahan,,Jose Cuas
2023-06-22,717654,Final,MIA,PIT,6,4,loanDepot park,,Braxton Garrett,,Mitch Keller
2023-06-22,717652,Final,NYY,SEA,2,10,Yankee Stadium,,Domingo Germán,,Bryan Woo
2023-06-23,717649,Final,TB,KC,11,3,Tropicana Field,,Zach Eflin,,Zack Greinke
2023-06-23,717647,Final,DET,MIN,1,4,Comerica Park,,Joey Wentz,,Kenta Maeda
2023-06-23,717650,Final,CIN,ATL,11,10,Great American Ball Park,,Luke Weaver,,AJ Smith-Shawver
2023-06-23,717653,Final,MIA,PIT,1,3,loanDepot park,,Jesús Luzardo,,Luis Ortiz
2023-06-23,717651,Final,BAL,SEA,1,13,Oriole Park at Camden Yards,,Kyle Gibson,,Logan Gilbert
2023-06-23,717656,Final,PHI,NYM,5,1,Citizens Bank Park,,Taijuan Walker,,Kodai Senga
2023-06-23,717655,Final,NYY,TEX,2,4,Yankee Stadium,,Clarke Schmidt,,Dane Dunning
2023-06-23,717646,Final,TOR,ATH,4,5,Rogers Centre,,Chris Bassitt,,James Kaprielian
2023-06-23,717648,Final,CLE,MIL,1,7,Progressive Field,,Shane Bieber,,Wade Miley
